date,temperature
1876-03-13,2.015599883629462
1876-03-14,1.3155658222319087
1876-03-15,4.015531760834357
1876-03-16,1.4154976994368038
1876-03-17,-0.7845363619607486
1876-03-18,-0.38457042335830094
1876-03-19,-1.0846044847558538
1876-03-20,-0.9846385461534064
1876-03-21,-1.8846726075509594
1876-03-22,-3.5847066689485114
1876-03-23,-0.6847407303460646
1876-03-24,-0.18477479174361688
1876-03-25,-1.084808853141169
1876-03-26,-2.9848429145387225
1876-03-27,-1.6848769759362745
1876-03-28,2.4150889626661725
1876-03-29,6.71505490126862
1876-03-30,7.0150208398710685
1876-03-31,6.614986778473515
1876-04-01,1.9543998992617144
1876-04-02,4.854365837864163
1876-04-03,2.8543317764666103
1876-04-04,-0.04570228493094319
1876-04-05,1.4542636536715055
1876-04-06,2.6542295922739516
1876-04-07,0.6541955308763985
1876-04-08,2.254161469478845
1876-04-09,4.454127408081295
1876-04-10,4.954093346683742
1876-04-11,2.854059285286189
1876-04-12,-2.3459747761113636
1876-04-13,-4.246008837508916
1876-04-14,-2.84604289890647
1876-04-15,-1.4460769603040227
1876-04-16,-2.0461110217015737
1876-04-17,0.9538549169008732
1876-04-18,3.1538208555033194
1876-04-19,4.753786794105768
1876-04-20,5.353752732708216
1876-04-21,6.253718671310661
1876-04-22,1.3536846099131097
1876-04-23,3.6536505485155573
1876-04-24,-0.1463835128819957
1876-04-25,1.853582425720452
1876-04-26,3.1535483643228996
1876-04-27,0.5535143029253469
1876-04-28,1.253480241527793
1876-04-29,4.75344618013024
1876-04-30,3.7534121187326885
1876-05-01,-1.1489244496020916
1876-05-02,-4.548958510999645
1876-05-03,-5.348992572397196
1876-05-04,-4.84902663379475
1876-05-05,-2.749060695192302
1876-05-06,-2.949094756589856
1876-05-07,-7.249128817987407
1876-05-08,-7.64916287938496
1876-05-09,-6.849196940782513
1876-05-10,-6.249231002180065
1876-05-11,-6.249265063577618
1876-05-12,-5.949299124975171
1876-05-13,-4.749333186372722
1876-05-14,-5.049367247770276
1876-05-15,-3.449401309167829
1876-05-16,-3.049435370565382
1876-05-17,-1.0494694319629332
1876-05-18,-1.649503493360486
1876-05-19,-7.44953755475804
1876-05-20,-3.8495716161555915
1876-05-21,-1.1496056775531436
1876-05-22,-0.9496397389506974
1876-05-23,0.9503261996517498
1876-05-24,1.3502921382541988
1876-05-25,1.750258076856646
1876-05-26,-1.1497759845409075
1876-05-27,-3.649810045938459
1876-05-28,-1.5498441073360123
1876-05-29,2.350121831266435
1876-05-30,3.6500877698688807
1876-05-31,4.350053708471329
1876-06-01,-3.744806449944644
1876-06-02,-2.044840511342196
1876-06-03,2.8551254272602513
1876-06-04,0.1550913658626989
1876-06-05,1.2550573044651472
1876-06-06,4.955023243067593
1876-06-07,6.254989181670041
1876-06-08,0.7549551202724878
1876-06-09,5.154921058874937
1876-06-10,3.1548869974773837
1876-06-11,3.1548529360798305
1876-06-12,2.654818874682281
1876-06-13,3.154784813284728
1876-06-14,2.2547507518871726
1876-06-15,2.4547166904896187
1876-06-16,4.354682629092068
1876-06-17,-1.1453514323054854
1876-06-18,1.75461450629696
1876-06-19,3.554580444899411
1876-06-20,2.6545463835018595
1876-06-21,3.4545123221043035
1876-06-22,3.4544782607067503
1876-06-23,-0.34555580069079994
1876-06-24,-1.0455898620883541
1876-06-25,-0.24562392348590834
1876-06-26,0.9543420151165414
1876-06-27,1.154307953718991
1876-06-28,4.154273892321438
1876-06-29,3.854239830923884
1876-06-30,2.7542057695263296
1876-07-01,-1.4394664728630104
1876-07-02,-0.6395005342605629
1876-07-03,-0.13953459565811244
1876-07-04,0.9604313429443359
1876-07-05,2.160397281546782
1876-07-06,3.0603632201492275
1876-07-07,5.060329158751674
1876-07-08,5.560295097354121
1876-07-09,3.760261035956571
1876-07-10,3.5602269745590185
1876-07-11,-0.23980708683853535
1876-07-12,-1.8398411482360864
1876-07-13,-0.8398752096336395
1876-07-14,0.6600907289688074
1876-07-15,1.7600566675712521
1876-07-16,0.5600226061737033
1876-07-17,0.9599885447761523
1876-07-18,-1.3400455166214016
1876-07-19,-2.740079578018955
1876-07-20,-1.74011363941651
1876-07-21,-1.1401477008140617
1876-07-22,0.9598182377883866
1876-07-23,3.3597841763908356
1876-07-24,5.159750114993283
1876-07-25,5.759716053595728
1876-07-26,2.759681992198175
1876-07-27,3.9596479308006245
1876-07-28,1.0596138694030692
1876-07-29,1.6595798080055175
1876-07-30,1.159545746607968
1876-07-31,4.759511685210413
1876-08-01,3.2072528600314527
1876-08-02,1.7072187986338996
1876-08-03,3.107184737236345
1876-08-04,3.607150675838792
1876-08-05,3.6071166144412388
1876-08-06,0.9070825530436899
1876-08-07,2.8070484916461353
1876-08-08,4.307014430248582
1876-08-09,2.806980368851029
1876-08-10,2.806946307453476
1876-08-11,3.1069122460559235
1876-08-12,2.506878184658369
1876-08-13,4.506844123260819
1876-08-14,5.806810061863267
1876-08-15,6.506776000465713
1876-08-16,1.50674193906816
1876-08-17,0.20670787767060972
1876-08-18,0.006673816273053745
1876-08-19,2.3066397548755013
1876-08-20,5.006605693477951
1876-08-21,7.706571632080401
1876-08-22,5.206537570682848
1876-08-23,2.2065035092852945
1876-08-24,-1.1935305521122608
1876-08-25,-1.9935646135098128
1876-08-26,-3.693598674907367
1876-08-27,-3.4936327363049156
1876-08-28,-2.9936667977024687
1876-08-29,-1.3937008591000222
1876-08-30,-1.693734920497576
1876-08-31,-3.493768981895128
1876-09-01,-0.2967565633232887
1876-09-02,1.4032093752791575
1876-09-03,0.6031753138816036
1876-09-04,1.2031412524840537
1876-09-05,5.9031071910865
1876-09-06,6.603073129688946
1876-09-07,3.303039068291392
1876-09-08,0.6030050068938415
1876-09-09,-0.49702905450371127
1876-09-10,-0.597063115901264
1876-09-11,-1.0970971772988154
1876-09-12,-0.4971312386963689
1876-09-13,-0.5971653000939217
1876-09-14,0.20280063850852592
1876-09-15,-0.29723342288902543
1876-09-16,-0.49726748428657963
1876-09-17,-0.5973015456841324
1876-09-18,-0.5973356070816838
1876-09-19,-1.1973696684792365
1876-09-20,-1.6974037298767897
1876-09-21,-2.197437791274343
1876-09-22,-1.9974718526718949
1876-09-23,-1.6975059140694473
1876-09-24,-1.297539975467
1876-09-25,0.8024259631354482
1876-09-26,0.7023919017378955
1876-09-27,0.1023578403403409
1876-09-28,1.3023237789427888
1876-09-29,0.8022897175452375
1876-09-30,-0.597744343852316
1876-10-01,2.587898021321779
1876-10-02,0.987863959924228
1876-10-03,2.3878298985266753
1876-10-04,3.687795837129123
1876-10-05,7.287761775731569
1876-10-06,6.487727714334017
1876-10-07,7.787693652936463
1876-10-08,8.487659591538913
1876-10-09,8.88762553014136
1876-10-10,7.7875914687438055
1876-10-11,8.987557407346255
1876-10-12,10.387523345948702
1876-10-13,9.98748928455115
1876-10-14,9.787455223153595
1876-10-15,7.887421161756043
1876-10-16,7.287387100358492
1876-10-17,7.287353038960939
1876-10-18,5.187318977563386
1876-10-19,-0.31271508383416524
1876-10-20,-4.912749145231719
1876-10-21,-5.412783206629272
1876-10-22,-5.012817268026826
1876-10-23,-3.812851329424377
1876-10-24,-0.11288539082192983
1876-10-25,0.4870805477805167
1876-10-26,0.28704648638296604
1876-10-27,0.7870124249854129
1876-10-28,0.48697836358785906
1876-10-29,1.0869443021903056
1876-10-30,-2.113089759207245
1876-10-31,-3.413123820604798
1876-11-01,1.0189350466540201
1876-11-02,1.7189009852564672
1876-11-03,3.718866923858915
1876-11-04,-0.08116713753863847
1876-11-05,-2.5812011989361907
1876-11-06,-2.581235260333744
1876-11-07,-2.981269321731296
1876-11-08,-4.281303383128848
1876-11-09,-5.581337444526401
1876-11-10,-6.781371505923953
1876-11-11,-8.281405567321507
1876-11-12,-7.581439628719059
1876-11-13,-3.6814736901166114
1876-11-14,1.918492248485835
1876-11-15,2.118458187088283
1876-11-16,2.2184241256907304
1876-11-17,2.518390064293178
1876-11-18,4.718356002895625
1876-11-19,-0.08167805850192744
1876-11-20,-0.4817121198994796
1876-11-21,-3.881746181297033
1876-11-22,-4.681780242694585
1876-11-23,-7.081814304092138
1876-11-24,-5.28184836548969
1876-11-25,-4.4818824268872435
1876-11-26,-2.281916488284796
1876-11-27,-1.081950549682348
1876-11-28,2.018015388920099
1876-11-29,1.4179813275225461
1876-11-30,1.7179472661249937
1876-12-01,3.241551740874121
1876-12-02,8.941517679476569
1876-12-03,5.241483618079016
1876-12-04,5.341449556681463
1876-12-05,7.941415495283911
1876-12-06,8.841381433886358
1876-12-07,7.9413473724888055
1876-12-08,8.141313311091253
1876-12-09,6.0412792496937
1876-12-10,5.5412451882961475
1876-12-11,6.041211126898594
1876-12-12,5.641177065501042
1876-12-13,4.24114300410349
1876-12-14,4.641108942705936
1876-12-15,3.541074881308384
1876-12-16,2.0410408199108314
1876-12-17,-0.658993241486721
1876-12-18,-0.5590273028842737
1876-12-19,1.8409386357181736
1876-12-20,-2.459095425679379
1876-12-21,-7.159129487076932
1876-12-22,-9.359163548474484
1876-12-23,-12.559197609872037
1876-12-24,-16.35923167126959
1876-12-25,-14.459265732667141
1876-12-26,-14.659299794064694
1876-12-27,-11.959333855462248
1876-12-28,-0.8593679168598
1876-12-29,4.440598021742648
1876-12-30,5.740563960345095
1876-12-31,6.340529898947542
1877-01-01,9.951063788381992
1877-01-02,6.65102972698444
1877-01-03,3.150995665586887
1877-01-04,7.050961604189335
1877-01-05,7.050927542791782
1877-01-06,7.150893481394229
1877-01-07,6.350859419996676
1877-01-08,8.850825358599124
1877-01-09,12.150791297201572
1877-01-10,7.350757235804019
1877-01-11,2.1507231744064663
1877-01-12,1.3506891130089136
1877-01-13,1.150655051611361
1877-01-14,2.3506209902138084
1877-01-15,2.950586928816256
1877-01-16,5.450552867418703
1877-01-17,3.3505188060211504
1877-01-18,1.5504847446235979
1877-01-19,1.9504506832260455
1877-01-20,6.150416621828493
1877-01-21,3.65038256043094
1877-01-22,2.9503484990333875
1877-01-23,3.450314437635835
1877-01-24,1.8502803762382822
1877-01-25,-0.14975368515927046
1877-01-26,-2.749787746556823
1877-01-27,-3.6498218079543756
1877-01-28,1.7501441306480716
1877-01-29,4.550110069250519
1877-01-30,4.650076007852967
1877-01-31,3.250041946455414
1877-02-01,0.9209888127097827
1877-02-02,0.62095475131223
1877-02-03,0.42092068991467746
1877-02-04,2.620886628517125
1877-02-05,3.220852567119572
1877-02-06,4.720818505722019
1877-02-07,7.320784444324468
1877-02-08,6.020750382926914
1877-02-09,5.220716321529362
1877-02-10,4.320682260131809
1877-02-11,3.4206481987342565
1877-02-12,2.020614137336704
1877-02-13,-0.6794199240608487
1877-02-14,-1.8794539854584014
1877-02-15,3.6205119531440464
1877-02-16,6.520477891746493
1877-02-17,6.02044383034894
1877-02-18,4.020409768951388
1877-02-19,6.420375707553836
1877-02-20,5.520341646156282
1877-02-21,5.120307584758731
1877-02-22,2.620273523361178
1877-02-23,2.220239461963625
1877-02-24,1.8202054005660724
1877-02-25,5.32017133916852
1877-02-26,2.320137277770967
1877-02-27,1.0201032163734147
1877-02-28,-2.8799308450241377
1877-03-01,-7.296423789706612
1877-03-02,-6.396457851104165
1877-03-03,-4.296491912501717
1877-03-04,-1.9965259738992696
1877-03-05,-0.4965600352968229
1877-03-06,-1.1965940966943749
1877-03-07,-1.8966281580919273
1877-03-08,-2.59666221948948
1877-03-09,-5.996696280887033
1877-03-10,-6.996730342284586
1877-03-11,-4.596764403682138
1877-03-12,-1.8967984650796912
1877-03-13,-0.9968325264772435
1877-03-14,1.2031334121252044
1877-03-15,0.1030993507276512
1877-03-16,1.0030652893300989
1877-03-17,0.4030312279325461
1877-03-18,0.7029971665349937
1877-03-19,1.2029631051374405
1877-03-20,-0.2970709562601117
1877-03-21,1.0028949823423359
1877-03-22,1.8028609209447826
1877-03-23,-0.2971731404527693
1877-03-24,-0.29720720185032246
1877-03-25,4.002758736752125
1877-03-26,5.802724675354573
1877-03-27,6.60269061395702
1877-03-28,5.802656552559467
1877-03-29,5.602622491161915
1877-03-30,4.702588429764362
1877-03-31,4.802554368366809
1877-04-01,-0.9580325108449905
1877-04-02,-2.4580665722425437
1877-04-03,-1.7581006336400948
1877-04-04,0.24186530496235115
1877-04-05,-0.2581687564352011
1877-04-06,1.6417971821672452
1877-04-07,2.5417631207696942
1877-04-08,3.6417290593721408
1877-04-09,6.341694997974589
1877-04-10,8.341660936577037
1877-04-11,6.741626875179483
1877-04-12,-0.6584071862180698
1877-04-13,-1.158441247615623
1877-04-14,-2.758475309013174
1877-04-15,-5.858509370410728
1877-04-16,-4.45854343180828
1877-04-17,-4.058577493205831
1877-04-18,-4.358611554603385
1877-04-19,-1.8586456160009384
1877-04-20,-4.1586796773984895
1877-04-21,-6.658713738796043
1877-04-22,-6.158747800193596
1877-04-23,-4.258781861591149
1877-04-24,-3.3588159229887005
1877-04-25,-4.058849984386253
1877-04-26,-2.9588840457838064
1877-04-27,-1.9589181071813577
1877-04-28,1.9410478314210895
1877-04-29,1.4410137700235364
1877-04-30,1.4409797086259832
1877-05-01,-6.061356859708797
1877-05-02,-8.06139092110635
1877-05-03,-8.861424982503902
1877-05-04,-7.761459043901454
1877-05-05,-6.461493105299008
1877-05-06,-6.56152716669656
1877-05-07,-4.361561228094114
1877-05-08,-3.061595289491665
1877-05-09,0.43837064911078194
1877-05-10,0.4383365877132288
1877-05-11,-0.5616974736843225
1877-05-12,1.8382684649181247
1877-05-13,1.3382344035205715
1877-05-14,1.1382003421230174
1877-05-15,2.0381662807254664
1877-05-16,0.33813221932791393
1877-05-17,0.8380981579303608
1877-05-18,1.938064096532809
1877-05-19,-0.9619699648647444
1877-05-20,-6.4620040262622975
1877-05-21,-4.962038087659851
1877-05-22,-4.562072149057402
1877-05-23,-3.262106210454954
1877-05-24,-3.9621402718525083
1877-05-25,-2.7621743332500586
1877-05-26,-0.9622083946476128
1877-05-27,0.43775754395483446
1877-05-28,4.937723482557283
1877-05-29,4.037689421159731
1877-05-30,2.7376553597621776
1877-05-31,2.7376212983646244
1877-06-01,1.2427611399486516
1877-06-02,0.7427270785510984
1877-06-03,2.6426930171535474
1877-06-04,6.4426589557559915
1877-06-05,8.642624894358441
1877-06-06,6.54259083296089
1877-06-07,2.8425567715633377
1877-06-08,4.542522710165784
1877-06-09,7.542488648768231
1877-06-10,7.942454587370676
1877-06-11,7.842420525973125
1877-06-12,4.342386464575572
1877-06-13,-1.3576475968219786
1877-06-14,-0.557681658219531
1877-06-15,1.4422842803829141
1877-06-16,-0.4577497810146376
1877-06-17,1.1422161575878107
1877-06-18,4.342182096190257
1877-06-19,5.942148034792702
1877-06-20,5.842113973395154
1877-06-21,4.0420799119976
1877-06-22,3.6420458506000486
1877-06-23,4.6420117892024955
1877-06-24,0.6419777278049423
1877-06-25,0.3419436664073885
1877-06-26,2.241909605009834
1877-06-27,0.9418755436122836
1877-06-28,-0.15815851778526735
1877-06-29,1.0418074208171788
1877-06-30,5.441773359419624
1877-07-01,4.748101117030284
1877-07-02,2.948067055632734
1877-07-03,0.44803299423518084
1877-07-04,-0.2520010671623716
1877-07-05,-0.7520351285599247
1877-07-06,0.947930810042525
1877-07-07,-1.752103251355031
1877-07-08,-3.4521373127525834
1877-07-09,-3.652171374150136
1877-07-10,-2.652205435547689
1877-07-11,1.74776050305476
1877-07-12,1.4477264416572098
1877-07-13,3.347692380259655
1877-07-14,4.047658318862101
1877-07-15,6.547624257464548
1877-07-16,1.547590196066995
1877-07-17,2.3475561346694427
1877-07-18,1.7475220732718917
1877-07-19,-0.5525119881256586
1877-07-20,0.04745395047678613
1877-07-21,-1.452580110920767
1877-07-22,1.947385827681682
1877-07-23,6.247351766284126
1877-07-24,8.44731770488658
1877-07-25,2.947283643489026
1877-07-26,1.7472495820914702
1877-07-27,-0.6527844793060815
1877-07-28,-0.9528185407036354
1877-07-29,0.6471473978988129
1877-07-30,1.0471133365012584
1877-07-31,2.947079275103711
1877-08-01,3.294820449924746
1877-08-02,-1.2052136114728071
1877-08-03,-2.505247672870359
1877-08-04,-4.605281734267912
1877-08-05,-2.105315795665465
1877-08-06,-1.2053498570630197
1877-08-07,1.7946160815394308
1877-08-08,4.594582020141878
1877-08-09,2.7945479587443245
1877-08-10,3.094513897346772
1877-08-11,3.2944798359492182
1877-08-12,1.294445774551665
1877-08-13,1.5944117131541127
1877-08-14,4.6943776517565645
1877-08-15,4.09434359035901
1877-08-16,3.094309528961457
1877-08-17,1.1942754675639051
1877-08-18,0.5942414061663506
1877-08-19,1.0942073447687974
1877-08-20,4.294173283371244
1877-08-21,5.194139221973696
1877-08-22,4.294105160576141
1877-08-23,1.8940710991785892
1877-08-24,-1.105962962218964
1877-08-25,-0.8059970236165164
1877-08-26,1.9939689149859277
1877-08-27,0.4939348535883745
1877-08-28,3.993900792190825
1877-08-29,1.6938667307932747
1877-08-30,1.2938326693957194
1877-08-31,0.8937986079981677
1877-09-01,1.690811026570005
1877-09-02,-0.20922303482754678
1877-09-03,1.6907429037749004
1877-09-04,-0.5092911576226538
1877-09-05,-0.8093252190202058
1877-09-06,-0.3093592804177572
1877-09-07,-0.009393341815311373
1877-09-08,-1.2094274032128638
1877-09-09,-1.0094614646104159
1877-09-10,0.09050447399203065
1877-09-11,1.4904704125944779
1877-09-12,2.190436351196926
1877-09-13,2.3904022897993737
1877-09-14,3.09036822840182
1877-09-15,4.590334167004267
1877-09-16,-0.20969989439328351
1877-09-17,-3.109733955790837
1877-09-18,-2.909768017188391
1877-09-19,-3.009802078585942
1877-09-20,-4.309836139983494
1877-09-21,-5.309870201381047
1877-09-22,-5.3099042627786
1877-09-23,-5.009938324176153
1877-09-24,-4.609972385573705
1877-09-25,-7.510006446971259
1877-09-26,-6.81004050836881
1877-09-27,-4.410074569766364
1877-09-28,-2.5101086311639165
1877-09-29,-1.5101426925614696
1877-09-30,-2.010176753959021
1877-10-01,2.2754656112150755
1877-10-02,2.7754315498175224
1877-10-03,1.3753974884199707
1877-10-04,2.075363427022417
1877-10-05,-0.024670634375135947
1877-10-06,-3.7247046957726884
1877-10-07,-3.8247387571702403
1877-10-08,-1.5247728185677936
1877-10-09,-2.5248068799653467
1877-10-10,-3.524840941362898
1877-10-11,-2.324875002760451
1877-10-12,-2.324909064158004
1877-10-13,0.6750568744444436
1877-10-14,3.6750228130468923
1877-10-15,4.674988751649339
1877-10-16,2.3749546902517853
1877-10-17,-1.9250793711457659
1877-10-18,-3.3251134325433194
1877-10-19,-3.5251474939408727
1877-10-20,-2.225181555338425
1877-10-21,0.5747843832640225
1877-10-22,1.5747503218664693
1877-10-23,4.074716260468916
1877-10-24,2.974682199071365
1877-10-25,-0.6253518623261876
1877-10-26,0.8746140762762593
1877-10-27,-1.8254199851212922
1877-10-28,-1.925454046518845
1877-10-29,-1.3254881079163985
1877-10-30,-0.8255221693139516
1877-10-31,1.7744437692884976
1877-11-01,5.506502636547314
1877-11-02,5.306468575149761
1877-11-03,3.5064345137522093
1877-11-04,2.706400452354657
1877-11-05,3.9063663909571034
1877-11-06,6.706332329559552
1877-11-07,8.206298268161998
1877-11-08,7.606264206764447
1877-11-09,7.9062301453668935
1877-11-10,6.606196083969341
1877-11-11,6.206162022571789
1877-11-12,4.706127961174236
1877-11-13,6.406093899776683
1877-11-14,6.106059838379131
1877-11-15,6.306025776981578
1877-11-16,5.105991715584026
1877-11-17,4.0059576541864725
1877-11-18,2.10592359278892
1877-11-19,2.805889531391367
1877-11-20,1.8058554699938147
1877-11-21,1.1058214085962614
1877-11-22,2.3057873471987094
1877-11-23,3.0057532858011573
1877-11-24,1.6057192244036038
1877-11-25,1.1056851630060516
1877-11-26,0.705651101608499
1877-11-27,-0.3943829597890538
1877-11-28,2.0055829788133943
1877-11-29,0.005548917415841181
1877-11-30,0.8055148560182888
1877-12-01,4.729119330767416
1877-12-02,6.229085269369863
1877-12-03,5.429051207972311
1877-12-04,4.929017146574758
1877-12-05,4.628983085177205
1877-12-06,5.228949023779653
1877-12-07,5.5289149623821
1877-12-08,3.2288809009845476
1877-12-09,2.4288468395869947
1877-12-10,1.7288127781894422
1877-12-11,-0.07122128320811061
1877-12-12,1.9287446553943368
1877-12-13,3.428710593996784
1877-12-14,2.328676532599231
1877-12-15,3.528642471201679
1877-12-16,2.6286084098041265
1877-12-17,2.0285743484065737
1877-12-18,0.728540287009021
1877-12-19,-0.27149377438853145
1877-12-20,-1.671527835786084
1877-12-21,-4.171561897183637
1877-12-22,-6.87159595858119
1877-12-23,-0.571630019978742
1877-12-24,1.1283359186237054
1877-12-25,0.7283018572261528
1877-12-26,-2.0717322041713997
1877-12-27,0.028233734431047486
1877-12-28,-0.471800326966505
1877-12-29,-0.9718343883640577
1877-12-30,2.5281315502383896
1877-12-31,3.228097488840837
1878-01-01,4.838631378275287
1878-01-02,4.438597316877734
1878-01-03,4.1385632554801814
1878-01-04,3.4385291940826295
1878-01-05,4.738495132685077
1878-01-06,3.738461071287524
1878-01-07,5.138427009889972
1878-01-08,2.938392948492419
1878-01-09,-0.2616411129051338
1878-01-10,-2.6616751743026863
1878-01-11,-2.161709235700239
1878-01-12,0.9382567029022084
1878-01-13,2.638222641504656
1878-01-14,3.938188580107103
1878-01-15,3.538154518709551
1878-01-16,3.438120457311998
1878-01-17,3.2380863959144452
1878-01-18,2.4380523345168927
1878-01-19,2.33801827311934
1878-01-20,3.137984211721787
1878-01-21,3.7379501503242345
1878-01-22,5.237916088926682
1878-01-23,6.73788202752913
1878-01-24,3.537847966131577
1878-01-25,2.237813904734024
1878-01-26,1.6377798433364719
1878-01-27,2.837745781938919
1878-01-28,1.1377117205413665
1878-01-29,1.237677659143814
1878-01-30,2.137643597746261
1878-01-31,-0.7623904636512914
1878-02-01,-0.29144359739692255
1878-02-02,-0.7914776587944751
1878-02-03,0.9084882798079723
1878-02-04,-0.6915457815895804
1878-02-05,3.5084201570128672
1878-02-06,4.108386095615314
1878-02-07,2.908352034217762
1878-02-08,3.1083179728202093
1878-02-09,5.108283911422657
1878-02-10,3.208249850025104
1878-02-11,0.9082157886275514
1878-02-12,-0.3918182727700013
1878-02-13,-0.5918523341675539
1878-02-14,2.6081136044348936
1878-02-15,4.8080795430373415
1878-02-16,7.108045481639788
1878-02-17,7.108011420242236
1878-02-18,7.7079773588446825
1878-02-19,7.40794329744713
1878-02-20,2.8079092360495777
1878-02-21,6.207875174652025
1878-02-22,8.307841113254472
1878-02-23,7.507807051856919
1878-02-24,6.907772990459367
1878-02-25,6.407738929061814
1878-02-26,5.007704867664262
1878-02-27,4.5076708062667095
1878-02-28,8.007636744869156
1878-03-01,7.391143800186682
1878-03-02,7.69110973878913
1878-03-03,5.091075677391578
1878-03-04,4.591041615994025
1878-03-05,3.6910075545964727
1878-03-06,2.4909734931989194
1878-03-07,1.3909394318013675
1878-03-08,0.490905370403814
1878-03-09,-1.809128690993738
1878-03-10,-1.3091627523912903
1878-03-11,2.090803186211157
1878-03-12,0.2907691248136044
1878-03-13,-1.3092649365839488
1878-03-14,-3.109298997981501
1878-03-15,-4.609333059379054
1878-03-16,-3.7093671207766064
1878-03-17,-2.509401182174159
1878-03-18,0.7905647564282878
1878-03-19,2.0905306950307363
1878-03-20,1.2904966336331825
1878-03-21,3.79046257223563
1878-03-22,0.790428510838078
1878-03-23,-0.10960555055947463
1878-03-24,-1.309639611957027
1878-03-25,-0.60967367335458
1878-03-26,-1.3097077347521324
1878-03-27,0.09025820385031436
1878-03-28,-0.3097758575472378
1878-03-29,4.09019008105521
1878-03-30,5.7901560196576565
1878-03-31,1.3901219582601048
1878-04-01,-2.470464920951695
1878-04-02,-2.9704989823492483
1878-04-03,-2.3705330437468017
1878-04-04,0.1294328948556469
1878-04-05,-0.9706011665419059
1878-04-06,-0.8706352279394594
1878-04-07,-3.1706692893370123
1878-04-08,-3.9707033507345635
1878-04-09,-2.2707374121321164
1878-04-10,1.829228526470331
1878-04-11,1.6291944650727785
1878-04-12,3.429160403675226
1878-04-13,5.629126342277672
1878-04-14,6.729092280880119
1878-04-15,7.029058219482568
1878-04-16,7.729024158085014
1878-04-17,5.228990096687461
1878-04-18,5.22895603528991
1878-04-19,4.528921973892357
1878-04-20,2.7288879124948036
1878-04-21,4.72885385109725
1878-04-22,4.0288197896997
1878-04-23,2.8287857283021474
1878-04-24,4.328751666904594
1878-04-25,2.7287176055070415
1878-04-26,2.028683544109489
1878-04-27,2.3286494827119366
1878-04-28,4.728615421314382
1878-04-29,5.828581359916832
1878-04-30,7.028547298519278
1878-05-01,1.8262107301844974
1878-05-02,2.326176668786946
1878-05-03,3.4261426073893926
1878-05-04,3.026108545991841
1878-05-05,0.02607448459428774
1878-05-06,0.8260404231967353
1878-05-07,-0.27399363820081746
1878-05-08,-5.874027699598371
1878-05-09,-7.074061760995923
1878-05-10,-4.174095822393475
1878-05-11,-2.1741298837910286
1878-05-12,-0.6741639451885799
1878-05-13,1.9258019934138666
1878-05-14,5.125767932016313
1878-05-15,5.325733870618759
1878-05-16,4.52569980922121
1878-05-17,5.525665747823657
1878-05-18,8.525631686426104
1878-05-19,4.925597625028551
1878-05-20,1.725563563630999
1878-05-21,-1.4744704977665553
1878-05-22,-3.1745045591641077
1878-05-23,-1.674538620561659
1878-05-24,2.725427318040788
1878-05-25,2.225393256643235
1878-05-26,0.32535919524568335
1878-05-27,2.2253251338481306
1878-05-28,4.2252910724505774
1878-05-29,2.125257011053023
1878-05-30,1.3252229496554726
1878-05-31,0.6251888882579184
1878-06-01,-4.169671270158052
